prdtName,Brand,url,rating-info,price,ingredients,skin_type,amount,type
Mamonde Calming Shot Azulene Suncream 35ml SPF50+ PA++++,Mamonde,https://global.oliveyoung.com/product/detail?prdtNo=GA241227002,4.3,US$13.30,"Water, Dibutyl Adipate, Glycerin, Propanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Salicylate, Drometrizole Trisiloxane, Terephthalylidene Dicamphor Sulfonic Acid, Homosalate, Behenyl Alcohol, Polysilicone-15, 1,2-Hexanediol, Tromethamine, Glyceryl Stearate SE, Polyacrylate Crosspolymer-6, Sodium Polyacryloyldimethyl Taurate, Phenyl Trimethicone, Potassium Cetyl Phosphate, Caprylyl Methicone, Niacinamide, Caprylyl Glycol, Ethylhexylglycerin, Fragrance, Guaiazulene (100ppm), Ethanol, Chamomilla Recutita (Matricaria) Flower Extract, Sodium Hyaluronate, Hyaluronic Acid, Tocopherol, Propylene Glycol, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate",For all skin types,35ml,Face Sunscreen
12GRABS Vegan Comforting Sun 50ml,12GRABS,https://global.oliveyoung.com/product/detail?prdtNo=GA241126937,5.0,US$29.00,"Dendropanax Morbiferus Extract(30%), Water, Propanediol, Dibutyl Adipate, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Polymethylsilsesquioxane, Butylene Glycol, Niacinamide, Tromethamine, Polyglyceryl-3 Distearate, Glycerin, Galactomyces Ferment Filtrate, Sodium Hyaluronate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Diisopropyl Adipate, Polysilicone-15, 1,2-Hexanediol, Pentylene Glycol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Caprylyl Methicone, Coco-Caprylate/Caprate, Poly C10-30 Alkyl Acrylate, Glyceryl Stearate, Potassium Cetyl Phosphate, Hydroxyacetophenone, Sodium Acrylates Crosspolymer-2, Methylpropanediol, Polyether-1, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Stearate Citrate, Polyacrylate Crosspolymer-6, Adenosine, Biosaccharide Gum-1, Hydroxypropyl Methylcellulose, Acetyl Glucosamine, Sodium Hyaluronate Crosspolymer, Caprylyl Glycol, Allantoin, Madecassoside, Panthenol, Beta-Glucan, Cetearyl Alcohol, Carbomer, Disodium EDTA",For all skin types,50ml,Face Sunscreen
MdoC Sun Skin + Cream 100ml (+30ml),MdoC,https://global.oliveyoung.com/product/detail?prdtNo=GA241126823,,US$34.40,"Water,Dibutyl Adipate,Methylpropanediol,Terephthalylidene Dicamphor Sulfonic Acid,1,2-Hexanediol,Ethylhexyl Triazone,Niacinamide,Polysilicone-15,Alcohol Denat.,Tromethamine,Polyglyceryl-3 Distearate,Polyglyceryl-3 Methylglucose Distearate,Caprylyl Methicone,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Polymethylsilsesquioxane,Cetearyl Alcohol,Potassium Cetyl Phosphate,Poly C10-30 Alkyl Acrylate,Sorbitan Isostearate,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Sodium Polyacryloyldimethyl Taurate,Ammonium Polyacryloyldimethyl Taurate,Polyacrylate Crosspolymer-6,Glyceryl Stearate Citrate,Polyether-1,Limonene,Ethylhexylglycerin,Adenosine,Xanthan Gum,Citrus Aurantium Dulcis (Orange) Peel Oil,Panthenol, t-Butyl Alcohol,Melaleuca Alternifolia (Tea Tree) Leaf Oil,Citronellol,Citrus Paradisi (Grapefruit) Peel Oil,Pelargonium Graveolens Flower Oil,Geraniol,Amyris Balsamifera Bark Oil,Boswellia Carterii Oil,Sodium Hyaluronate,Rosa Damascena Flower Oil,Hyaluronic Acid,Hydrolyzed Hyaluronic Acid,Hydrolyzed Sodium Hyaluronate,Hydroxypropyltrimonium Hyaluronate,Potassium Hyaluronate,Sodium Hyaluronate Crosspolymer,Pentylene Glycol,Sodium Acetylated Hyaluronate",For all skin types,100ml (+30ml),Face Sunscreen
UIQ Biome Remedy Perfect Powdery Sun Stick 18g,UIQ,https://global.oliveyoung.com/product/detail?prdtNo=GA241126778,,US$28.00,"Methyl Methacrylate Crosspolymer, Caprylyl Methicone, Dibutyl Adipate, Isopropyl Palmitate, Synthetic Wax, Coco-Caprylate/Caprate, Butyloctyl Salicylate, Silica, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Caprylyl Trimethicone, Ethylhexyl Triazone, Microcrystalline Wax, Polysilicone-15, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Palmitate, Vinyl Dimethicone, Camellia Japonica Seed Oil, Cutibacterium Granulosum Ferment Extract Filtrate (10ppm),Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Water, Tocopherol, 1,2-Hexanediol, Ethylhexylglycerin, Panthenol, Succinic Acid",For all skin types,18g,Face Sunscreen
Bodiance Perfect Cover White Toning Tone Up Sun Lotion 200ml,Bodiance,https://global.oliveyoung.com/product/detail?prdtNo=GA241126755,5.0,US$40.00,"Water,Octocrylene,Ethylhexyl Methoxycinnamate,Niacinamide,Ethylhexyl Salicylate,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Propanediol,Titanium Dioxide,Dimethicone,Cetearyl Olivate,Cetearyl Alcohol,Sorbitan Olivate,C14-22 Alcohols,Behenyl Alcohol,Hydroxyacetophenone,Glycerin,Methyl Methacrylate Crosspolymer,Silica,Dexpanthenol,Cyclopentasiloxane,VP/Hexadecene Copolymer,Ammonium Acryloyldimethyltaurate/VP Copolymer,Tranexamic Acid,C12-20 Alkyl Glucoside,Inulin Lauryl Carbamate,3-O-Ethyl Ascorbic Acid,Dipotassium Glycyrrhizate,Tocopheryl Acetate,Acrylates/Dimethicone Copolymer, Aluminum Hydroxide,Ethylhexylglycerin,Allantoin,Xanthan Gum,Triethoxycaprylylsilane,Adenosine,Fragrance,1,2-Hexanediol,Butylene Glycol,Caprylic/Capric Triglyceride,Phenylethyl Resorcinol,Chamomilla Recutita (Matricaria) Flower Extract,Hydrogenated Lecithin,Polyglyceryl-10 Diisostearate,Xylitylglucoside,Pantolactone,Anhydroxylitol,Arbutin,Xylitol,Menadione,Inula Britannica Flower/Leaf/Stem Extract,Lactobacillus Ferment Lysate,Taraxacum Platycarpum Extract,Ixeridium Dentatum Extract,Centella Asiatica Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Glucose,Dipropylene Glycol,Octyldodecanol,Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract,Camellia Sinensis Leaf Extract,Milk Amino Acid,Sodium Hyaluronate,Glycyrrhiza Glabra (Licorice) Extract,Houttuynia Cordata Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract,Ceramide NP,Polyglyceryl-10 Oleate,Oenothera Biennis (Evening Primrose) Flower Extract, Ulmus Davidiana Root Extract,Pinus Palustris Leaf Extract, Pueraria Lobata Root Extract,Caprylyl Glycol,Madecassoside,Madecassic Acid,Asiaticoside,Asiatic Acid",For all skin types,200ml,Face Sunscreen
DEWY CEL No-Serum Sun Stick 18g,DEWY CEL,https://global.oliveyoung.com/product/detail?prdtNo=GA241126740,,US$24.36,"Methyl Methacrylate Crosspolymer,Synthetic Wax,Caprylyl Methicone,Coco-Caprylate/Caprate,Ethylhexyl Palmitate,Isopropyl Palmitate,Dicaprylyl Carbonate,Synthetic Fluorphlogopite, Dibutyl Adipate,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Ozokerite,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ethylhexyl Triazone,Vinyl Dimethicone,Polysilicone-15,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,Centella Asiatica Extract,Glyceryl Caprylate,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,Triethoxycaprylylsilane,Tocopherol,Calamine,Water,Madecassic Acid,Asiaticoside,Asiatic Acid,1,2-Hexanediol,Fragrance",For all skin types,18g,Face Sunscreen
Dinsee Premium Vegan Tone Up Sun Cream 50ml Set (+Puff 1P),Dinsee,https://global.oliveyoung.com/product/detail?prdtNo=GA241026525,4.4,US$20.00,"Water, Zinc Oxide, Dibutyl Adipate, Cyclohexasiloxane, Propanediol, Butyloctyl Salicylate, Dicaprylyl Carbonate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Disiloxane, Glycerin, Niacinamide, Caprylyl Methicone, Titanium Dioxide, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Phenyl Trimethicone, Saussurea Involucrata Extract, Solidago Virgaurea (Goldenrod) Extract, Eugenia Caryophyllus (Clove) Bud Extract, Laminaria Japonica Extract, Ulmus Davidiana Root Extract, Stellaria Media (Chickweed) Extract, Aloe Barbadensis Leaf Extract, Viola Mandshurica Flower Extract, Dioscorea Japonica Root Extract, Mentha Viridis (Spearmint) Extract, Mentha Suaveolens Leaf Extract, Mentha Aquatica Extract, Sodium Hyaluronate, Hydrogenated Lecithin, Soluble Collagen, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Disteardimonium Hectorite, Magnesium Sulfate, Methyl Methacrylate Crosspolymer, Triethoxycaprylylsilane, 1,2-Hexanediol, Butylene Glycol, Poly C10-30 Alkyl Acrylate, Glyceryl Caprylate, Caprylyl Glycol, Mica, Ethylhexylglycerin, Adenosine, Aluminum Hydroxide, Tocopherol, Polyglyceryl-10 Stearate, Lactobacillus Ferment, Biosaccharide Gum-1, Sodium Ascorbyl Phosphate, Sucrose, Tocopheryl Acetate, Panthenol, Saccharomyces Ferment Filtrate, Retinyl Palmitate, Biotin, Cyanocobalamin, Thiamine HCl, Folic Acid, Pyridoxine, Fragrance, Iron Oxide Red, Iron Oxide Yellow","UV protection, hydration, soothing, brightening and anti-wrinkle",50ml/per 1ea,Face Sunscreen
Coverseoul Bestian Sunscreen 50ml,Coverseoul,https://global.oliveyoung.com/product/detail?prdtNo=GA241026480,,US$25.90,"Water,Zinc Oxide,Cyclohexasiloxane,Propanediol,Butyloctyl Salicylate,Propylheptyl Caprylate,Isododecane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Niacinamide, Caprylyl Methicone, Methyl Methacrylate Crosspolymer, Buddleja Officinalis Flower Extract, Solidago Virgaurea (Goldenrod) Extract, Eugenia Caryophyllus (Clove) Bud Extract, Ganoderma Lucidum (Mushroom) Stem Extract, Alteromonas Ferment Extract, β-Glucan, Portulaca Oleracea Extract, Saccharide Hydrolysate, Maltodextrin, Hydrogenated Olive Oil Unsaponifiables, Bellis Perennis (Daisy) Flower Extract, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Pueraria Lobata Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Canola Oil, Daucus Carota Sativa (Carrot) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Pantothenic Acid, Daucus Carota Sativa (Carrot) Root Extract, Beta-Carotene, Ascorbic Acid, Tocopherol, Tocopheryl Acetate, Rhodiola Rosea Extract, Cichorium Intybus (Chicory) Root Extract, Glycerin, Beeswax, Allantoin, Biotin, Linolenic Acid, Caprylyl Glycol, Glyceryl Caprylate, Magnesium Sulfate, Sodium Chloride, Disodium Phosphate, Potassium Chloride, Potassium Phosphate, Adenosine, Butylene Glycol, 1,2-Hexanediol, Rosmarinus Officinalis (Rosemary) Leaf Oil, Disteardimonium Hectorite, Triethoxycaprylylsilane, Polyglyceryl-2 Dipolyhydroxystearate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Ethylhexylglycerin, Pentylene Glycol, Phenethyl Alcohol, Cyanocobalamin",For all skin types,50ml,Face Sunscreen
ODELOI Pore Tightening Tone-Up Sun Cream Bllymi Fyldig 50ml,ODELOI,https://global.oliveyoung.com/product/detail?prdtNo=GA241026467,4.6,US$18.70,"Water, Diisopropyl Sebacate, Titanium Dioxide (CI77891), Butyloctyl Salicylate, Dipropylene Glycol, Propanediol, Isononyl Isononanoate, Coco-Caprylate/Caprate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Methyl Trimethicone, Niacinamide, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Pentylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Polysilicone-15, Terephthalylidene Dicamphor Sulfonic Acid, Polyhydroxystearic Acid, Potassium Cetyl Phosphate, Sodium Polyacryloyldimethyl Taurate, Polymethylsilsesquioxane, Tromethamine, Aluminum Hydroxide, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Silica, Isododecane, Octyldodecanol, Ammonium Polyacryloyldimethyl Taurate, Ethylhexylglycerin, Polyglyceryl-4 Isostearate, Polyglyceryl-2 Dipolyhydroxystearate, Adenosine, Isopropyl Titanium Triisostearate, Trisodium Ethylenediamine Disuccinate, Sodium Polyacrylate, Hydroxypropyl Methylcellulose Stearoxy Ether, Panthenol, Tocopherol, Behenyl Alcohol, Fragrance, Limonene, Citral, Geraniol, Hexyl Cinnamal, Citronellol, Linalool, Iron Oxide Red (CI 77491)",For all skin types,50ml,Face Sunscreen
BRTC Mild Sun Cream 50ml Set (+20ml),BRTC,https://global.oliveyoung.com/product/detail?prdtNo=GA241026126,,US$33.00,"Water, Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Polyglyceryl-3 Distearate, Glycerin, Niacinamide, Tromethamine, 1,2-Hexanediol, Pentylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Cetearyl Alcohol, Caprylyl Methicone, Polymethylsilsesquioxane, Polysilicone-15, Centella Asiatica Extract, Houttuynia Cordata Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Cymbopogon Martini Oil, Sodium Hyaluronate, Rosa Damascena Flower Oil, Palmitic Acid, Stearic Acid, Glyceryl Stearate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Methylpropanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate Citrate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Polyether-1, Myristic Acid, t-Butyl Alcohol, Biosaccharide Gum-1, Madecassoside, Erythritol, Ectoin, Tocopherol, Xylitylglucoside, Anhydroxylitol, Butylene Glycol, Xylitol, Linolenic Acid, Glucose, Madecassic Acid, Asiaticoside, Asiatic Acid, Limonene, Geraniol",For all skin types,50ml+20ml,Face Sunscreen
Dinsee Premium Vegan Activity Sun Cream SPF50+ PA++++ 50ml,Dinsee,https://global.oliveyoung.com/product/detail?prdtNo=GA241026103,5.0,US$20.00,"Water,Dibutyl Adipate,Propanediol,Diethylamino Hydroxybenzoyl Hexyl Benzoate,Polymethylsilsesquioxane,Ethylhexyl Triazone,Niacinamide,Methylene Bis-Benzotriazolyl Tetramethylbutylphenol,Coco-Caprylate/Caprate,Caprylyl Methicone,Diethylhexyl Butamido Triazone,Glycerin,Butylene Glycol,1,2-Hexanediol,Hippophae Rhamnoides Fruit Extract,Daucus Carota Sativa (Carrot) Root Extract,Rosa Canina Fruit Extract, Malus Domestica Fruit Extract,Aloe Ferox Leaf Extract,Artemisia Capillaris Extract,Prunus Armeniaca (Apricot) Juice,Hydrogenated Lecithin,Pentylene Glycol,Behenyl Alcohol,Poly C10-30 Alkyl Acrylate,Polyglyceryl-3 Methylglucose Distearate,Decyl Glucoside,Tromethamine,Carbomer,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Sodium Stearoyl Glutamate,Polyacrylate Crosspolymer-6,Ethylhexylglycerin,Adenosine,Xanthan Gum,Tocopherol,Ascorbic Acid,Moringa Oleifera Seed Oil,Ceramide NP,Phytosphingosine,Fragrance","Brightening, Anti-Wrinkle, UV Protection",50ml/per 1ea,Face Sunscreen
THE SAEM UV Perfection Water Fit Soothing Sun Essence 50ml 1+1 Set,THE SAEM,https://global.oliveyoung.com/product/detail?prdtNo=GA241026102,,US$31.00,"Water, Dibutyl Adipate, Ethylhexyl Triazone, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Caprylyl Methicone, Niacinamide, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Coco-Caprylate/Caprate, Polymethylsilsesquioxane, Terephthalylidene Dicamphor Sulfonic Acid, 1,2-Hexanediol, Cetearyl Alcohol, Polyglyceryl-3 Distearate, Tromethamine, Potassium Cetyl Phosphate, VP/Hexadecene Copolymer, Fragrance, Ammonium Acryloyldimethyltaurate/VP Copolymer, Carbomer, Glyceryl Stearate Citrate, Ammonium Polyacryloyldimethyl Taurate, Copernicia Cerifera (Carnauba) Wax Ethylhexylglycerin, Dipotassium Glycyrrhizate, Adenosine, Allantoin, Erythritol, Poly C10-30 Alkyl Acrylate, Oryza Sativa (Rice) Bran Wax, Butylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydrogenated Poly(C6-14 Olefin), t-Butyl Alcohol, Sedum Sarmentosum Extract, Psidium Guajava Leaf Extract, Lauryl Glucoside, Salvia Hispanica Seed Extract, Centella Asiatica Extract, Sodium Hyaluronate, Houttuynia Cordata Extract, Sasa Quelpaertensis Extract, Opuntia Ficus-Indica Stem Extract, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Hyaluronic Acid, Potassium Hyaluronate",For all skin types,50 ml * 2 ea,Face Sunscreen
THE SAEM UV Perfection Safe Barrier Sun Cream 50ml 1+1 Set,THE SAEM,https://global.oliveyoung.com/product/detail?prdtNo=GA241026101,4.3,US$31.00,"Water, Zinc Oxide, Propylheptyl Caprylate, Butyloctyl Salicylate, Propanediol, Disiloxane, Caprylyl Methicone, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Niacinamide, Methyl Trimethicone, Centella Asiatica Root Extract, Centella Asiatica Leaf Extract, Centella Asiatica Extract, Hydrogenated Lecithin, Sodium Hyaluronate, Disteardimonium Hectorite, Magnesium Sulfate, Triethoxycaprylylsilane, 1,2-Hexanediol, Polyglyceryl-2 Dipolyhydroxystearate, Polymethylsilsesquioxane, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glyceryl Caprylate, Caprylyl Glycol, Ethylhexylglycerin, Adenosine, Tocopherol, Panthenol, Butylene Glycol, Ceramide NP, Dipropylene Glycol, Glycerin, Glyceryl Stearate, Ceramide AS, Ceramide AP, Cholesterol, Saccharomyces Ferment, Ceramide NS, Ceramide NG, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Asiaticoside, Madecassoside, Sodium Acetylated Hyaluronate, Madecassic Acid, Ceramide EOP, Asiatic Acid, Fragrance",For all skin types,50 ml * 2 ea,Face Sunscreen
ETUDE Sunprise Mild Airy Finish Sun Milk 55ml,ETUDE,https://global.oliveyoung.com/product/detail?prdtNo=GA241026100,4.5,US$14.40,"Water, Zinc Oxide, Disiloxane, Cyclohexasiloxane, Butyloctyl Salicylate, Propylene Glycol Dicaprylate, Propanediol, Methyl Trimethicone, Methyl Methacrylate Crosspolymer, Triethoxycaprylylsilane, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Sodium Chloride, 1,2-Hexanediol, Polymethylsilsesquioxane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Fragrance, Caprylyl Glycol, Glyceryl Caprylate, Ethylhexylglycerin, Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seed Oil, Adansonia Digitata Seed Oil, Butylene Glycol, Tocopherol, Opuntia Ficus-Indica Extract, Phenoxyethanol, Aloe Barbadensis Leaf Juice, Citric Acid, Potassium Sorbate, Carex Humillis Root Extract, Sodium Benzoate, Malpighia Glabra (Acerola) Fruit Extract, Euterpe Oleracea Fruit Extract, Terminalia Ferdinandiana Fruit Extract",For all skin types,55ml,Face Sunscreen
S.NATURE Aqua 365 UV Sun 40ml,S.NATURE,https://global.oliveyoung.com/product/detail?prdtNo=GA240925936,4.6,US$17.88,"Water, Dibutyl Adipate, Polymethylsilsesquioxane, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Butyloctyl Salicylate, Ethylhexyl Triazone, Niacinamide, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Caprylyl Methicone, Diethylhexyl Butamido Triazone, Glycerin, 1,2-Hexanediol, Butylene Glycol, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Panthenol, Allantoin, Veronicastrum Sibiricum Extract Artemisia Gmelinii Extract, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Beta-Glucan, Tocopherol, Methylpropanediol, Dipropylene Glycol, Fructooligosaccharides, Adenosine, Hydrogenated Lecithin, Pentylene Glycol, Decyl Glucoside, Ethylhexylglycerin, Poly C10-30 Alkyl Acrylate, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Stearoyl Glutamate, Xanthan Gum, Behenyl Alcohol, Polyglyceryl-3 Methylglucose Distearate, Polyacrylate Crosspolymer-6",For all skin types,40ml,Face Sunscreen
irecipe Mild Cica Brightening Up Sunscreen 50ml Double set,irecipe,https://global.oliveyoung.com/product/detail?prdtNo=GA240925926,,US$39.00,"Water, Zinc Oxide, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, 2,3-Butanediol, Titanium Dioxide, Butylene Glycol, Polysorbate 60, Glycerin, Polyglyceryl-6 Stearate, 1,2-Hexanediol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Synthetic Fluorphlogopite, Dicaprylyl Ether, Dicaprylyl Carbonate, Glyceryl Stearate, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Isohexadecane, Sodium Stearoyl Glutamate, Silica, Oleth-10, Dimethicone, Polysorbate 80, Polyglyceryl-6 Behenate, Polyacrylate Crosspolymer-6, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethylhexylglycerin, Centella Asiatica Extract (1000ppm), Xanthan Gum, Panthenol, Tocopherol, EDTA, Propanediol, Sodium Hyaluronate Crosspolymer, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Benzyl Glycol, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Fragrance",For all skin types,50ml * 2,Face Sunscreen
irecipe Watery Touch Essence Sun Balm 10g Double set,irecipe,https://global.oliveyoung.com/product/detail?prdtNo=GA240925925,,US$25.66,"Sea Water, Dibutyl Adipate, Ozokerite, Synthetic Wax, Ethylhexyl Methoxycinnamate, Butylene Glycol, Undecane, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Hydrogenated Olive Oil Stearyl Esters, Silica, Tridecane, Polyglyceryl-2 Dipolyhydroxystearate, C12-15 Alkyl Benzoate, Water, Titanium Dioxide, Coco-Caprylate/Caprate, Panthenol, 1,2-Hexanediol, Propanediol, Aluminum Stearate, Sodium Chloride, Alumina, Disteardimonium Hectorite, Polyhydroxystearic Acid, 2,3-Butanediol, Rosmarinus Officinalis (Rosemary) Leaf Oil, Menthoxypropanediol, Sodium Hyaluronate Crosspolymer, Ethylhexylglycerin, Disodium EDTA, Polyglyceryl-4 Isostearate, Caprylic/Capric Triglyceride, Hydrolyzed Glycosaminoglycans, Centella Asiatica Extract, Citrus Unshiu Peel Extract, Glycerin, Sodium Hyaluronate, Hydroxypropyl Bispalmitamide MEA, Benzyl Glycol, Stearic Acid, Ceramide NP, Phytosterols, Hydrolyzed Hyaluronic Acid, Tocopherol, Zea Mays (Corn) Leaf Extract, Hyaluronic Acid",For all skin types,10g x 2,Face Sunscreen
belif UV Protector Aqua Bomb Sun Serum 50ml,belif,https://global.oliveyoung.com/product/detail?prdtNo=GA240925917,5.0,US$35.20,"Water, Ethylhexyl Methoxycinnamate, Alcohol Denat., Diisopropyl Sebacate, Propanediol, Tromethamine, Drometrizole Trisiloxane, Terephthalylidene Dicamphor Sulfonic Acid, Glycerin, Niacinamide, Phenethyl Benzoate, Phenylbenzimidazole Sulfonic Acid, Polyglyceryl-3 Distearate, Dimethicone, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Lauroyl Lysine, Panthenol, Ethylhexyl Triazone, Cetearyl Alcohol, Glyceryl Stearate SE, Polyglyceryl-3 Methylglucose Distearate, Polysilicone-11, Polyamide-8, Acrylates/C10-30 Alkyl Acrylate Crosspolymer. Butylene Glycol, Carbomer, Glyceryl Stearate Citrate, Sodium Stearoyl Glutamate, Succinoglycan, Betaine, Sodium Gluconate, Adenosine, Xanthan Gum, Trisodium EDTA, Myristica Fragrans (Nutmeg) Extract, Melissa Officinalis Flower/Leaf/Stem Water*, Rosmarinus Officinalis (Rosemary) Leaf Water*, Thymus Vulgaris (Thyme) Leaf Extract, Eucalyptus Globulus Leaf Extract, Mentha Rotundifolia Leaf Extract,Rosa Canina Fruit Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Morinda Citrifolia Fruit Extract, Caprylyl Glycol, Decyl Glucoside, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Tocopherol, Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil+, Ricinus Communis (Castor) Seed Oil+, Citrus Limon (Lemon) Peel Oil+, Citrus Aurantifolia (Lime) Oil+, Citrus Grandis (Grapefruit) Peel Oil+, Citrus Aurantium Bergamia (Bergamot) Fruit Oil+, Juniperus Virginiana Oil+, Illicium Verum (Anise) Fruit/Seed Oil+, Salvia Sclarea (Clary) Oil+, Eugenia Caryophyllus (Clove) Leaf Oil+, Styrax Benzoin Gum+, Ferula Galbaniflua (Galbanum) Resin Oil+, Pelargonium Graveolens Flower Oil+, Cananga Odorata Flower Oil+, Litsea Cubeba Fruit Oil+, Limonene, Linalool
*Mark: belif original formula
+Mark: Plant-Derived Fragrance",For all skin types,50ml,Face Sunscreen
